Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-2363.57	-2434.722	71.15213	0.107221	0.0782996	0.022291	0.0852381	0.0862767	0.131866	0.0638977	0.002968	0.0593276	0.0402294	0.0664789	0.127042	0.0210072	0.0362872	0.00244563	0.0312672	0.0112999	0.0519255	0.0234244	0.0249227	0.0289195	0.0284938	0.0234885	0.00177107	0.00788275	0.000720402	0.0134907	0.284311	0.067608	0.00468069	0.0324381	0.153269	0.0465874	0.00127658	0.00947616	0.0120604	0.0307869	0.0256734	0.0241148	0.0612139	0.0554712	0.0444888	0.0330105	0.017126	0.0158384	0.0198911	0.046262	0.0863304	0.0361983	0.000633091	0.1294	0.47472	1.30641	0.176535	0.429217	0.768072	1.30196	2.32982	5.66461	1.253974	0.2119697	0.0443678	0.0324004	0.009224	0.0352715	0.0357013	0.054566	0.0264409	0.00122816	0.0245497	0.0166469	0.027509	0.0525698	0.00869276	0.0150156	0.001012	0.0129383	0.00467588	0.0214867	0.00969299	0.010313	0.0119669	0.0117907	0.00971956	0.000732869	0.00326188	0.000298102	0.00558244	0.117648	0.0279762	0.00193687	0.0134229	0.0634228	0.0192779	0.00052825	0.00392124	0.0049906	0.0127396	0.0106236	0.00997869	0.0253303	0.022954	0.0184095	0.0136597	0.00708674	0.00655395	0.00823093	0.0191432	0.0357235	0.0149789	0.000261973	0.0535456	0.536634	0.463366	0.5366338	2.416627
396	-2363.373	-2434.874	71.50125	0.133477	0.109293	0.0136606	0.058274	0.0721196	0.132474	0.070192	0.0386149	0.0336388	0.0398819	0.0398091	0.127365	0.026725	0.0165749	0.0318349	0.0260808	0.0173468	0.0601107	0.0435011	0.0254422	0.0237612	0.0187884	0.00639827	0.00479226	0.0190845	0.00263723	0.00794045	0.0247741	0.0108615	0.0159095	0.00184622	0.0222364	0.00645431	0.0159189	0.0170879	0.0270349	0.0177891	0.0386722	0.209488	0.235939	0.0747393	0.0155534	0.0116993	0.0312622	0.0279504	0.0225572	0.0288772	0.0202224	0.00658727	0.0287581	0.0174839	0.536011	1.27066	0.175438	0.427914	0.767344	1.3032	2.33692	5.70003	1.258481	0.2460713	0.0626793	0.0513226	0.00641485	0.0273648	0.0338666	0.0622084	0.0329614	0.0181331	0.0157964	0.0187281	0.0186939	0.0598091	0.0125498	0.00778341	0.0149493	0.0122473	0.00814587	0.0282273	0.0204276	0.0119474	0.011158	0.00882285	0.00300456	0.00225039	0.00896186	0.00123841	0.00372875	0.0116337	0.00510046	0.00747092	0.000866964	0.010442	0.00303087	0.00747536	0.00802429	0.0126953	0.00835358	0.0181601	0.0983733	0.110795	0.0350968	0.00730369	0.00549387	0.0146804	0.0131252	0.0105926	0.0135604	0.00949623	0.00309331	0.0135045	0.00821025	0.439823	0.560177	0.439823	2.129521
432	-2352.992	-2423.292	70.29987	0.218969	0.127631	0.0465274	0.141421	0.123016	0.143508	0.0450712	0.0144546	0.0812902	0.0484598	0.061957	0.229583	0.0221325	0.0315194	0.00310684	0.0337235	0.0256401	0.134279	0.0758351	0.029714	0.0427362	0.0135133	0.0274216	0.0483281	0.010957	0.00202723	0.00946076	0.0449204	0.304747	0.00391519	0.0313437	0.00591185	0.0191939	0.0404208	0.207104	0.00464019	0.0293781	0.0377554	0.0105322	0.0120619	0.0168122	0.00178557	0.015227	0.0474624	0.000586558	0.0648221	0.0500146	0.102102	0.0105427	0.013015	0.0139984	0.581774	1.24396	0.192462	0.447686	0.778234	1.28496	2.23371	5.19582	1.191512	0.2728119	0.0760158	0.0443076	0.0161521	0.0490947	0.0427053	0.0498192	0.0156466	0.00501795	0.0282201	0.016823	0.0215085	0.0797004	0.00768334	0.0109421	0.00107855	0.0117072	0.00890104	0.0466155	0.0263263	0.0103153	0.014836	0.00469118	0.00951947	0.0167772	0.00380374	0.000703759	0.00328433	0.0155942	0.105794	0.00135917	0.010881	0.00205231	0.00666323	0.0140322	0.0718967	0.00161085	0.0101987	0.0131069	0.00365628	0.00418732	0.00583641	0.000619866	0.00528608	0.0164767	0.000203625	0.0225032	0.0173627	0.035445	0.00365993	0.00451819	0.00485957	0.576401	0.423599	0.5764011	2.880578
468	-2366.415	-2437.918	71.50252	0.1362	0.0514163	0.0163287	0.0410875	0.0363939	0.10245	0.0846473	0.0182581	0.061564	0.0306264	0.0508662	0.13862	0.0127743	0.0135493	0.0105161	0.0410297	0.0119025	0.105805	0.0222035	0.0251867	0.0134689	0.0150379	0.016059	0.0820072	0.0214948	0.00746873	0.00962668	0.0154935	0.27744	0.0339167	0.0137127	0.0308975	0.0203665	0.0184284	0.0838629	0.00499167	0.018622	0.00879162	0.00803514	0.00394395	0.0166448	0.00255274	0.0197495	0.0321506	0.010041	0.0488585	0.00319197	0.0467251	0.0186819	0.0402811	0.00637221	0.526346	1.2763	0.120945	0.356923	0.725123	1.37908	2.80172	8.26825	1.527428	0.2405671	0.0694777	0.0262283	0.00832951	0.0209594	0.0185651	0.0522613	0.0431799	0.00931372	0.0314048	0.015623	0.0259477	0.0707122	0.00651636	0.00691169	0.00536441	0.0209299	0.00607164	0.0539726	0.0113264	0.0128481	0.00687069	0.00767108	0.00819195	0.0418332	0.0109649	0.00380992	0.00491072	0.00790347	0.141526	0.0173015	0.00699507	0.0157613	0.0103893	0.0094006	0.0427798	0.00254633	0.00949939	0.00448474	0.00409885	0.00201187	0.00849077	0.00130219	0.0100745	0.0164005	0.00512206	0.0249235	0.00162827	0.0238352	0.00952993	0.020548	0.00325057	0.641653	0.358347	0.6416531	1.960339
504	-2353.77	-2425.245	71.47489	0.131989	0.0806368	0.0426595	0.0533095	0.0753585	0.129581	0.0425489	0.0158906	0.0863954	0.0469601	0.0750087	0.169791	0.036845	0.0319424	0.0118341	0.0117266	0.0147778	0.0590103	0.0457321	0.0175865	0.0330289	0.017538	0.00822527	0.00781049	0.020019	0.0108617	0.00812062	0.00865701	0.0829029	0.018471	0.00563154	0.000874347	0.222033	0.0143273	0.178589	0.0346939	0.0128061	0.0262828	0.030034	0.0098631	0.00444555	0.0141648	0.00336531	0.0430831	0.00322878	0.00737354	0.0256136	0.0663322	0.0276063	0.0273512	0.0125304	0.355942	1.3757	0.122646	0.359364	0.726666	1.37615	2.78269	8.15352	1.517323	0.1509286	0.0609522	0.0372379	0.0197001	0.0246182	0.0348004	0.0598403	0.019649	0.00733827	0.0398972	0.0216861	0.0346389	0.078409	0.0170149	0.0147509	0.00546495	0.00541532	0.00682435	0.0272508	0.021119	0.00812143	0.0152527	0.008099	0.00379842	0.00360687	0.00924474	0.00501594	0.00375009	0.00399779	0.0382844	0.0085299	0.00260064	0.000403772	0.102534	0.00661631	0.082472	0.0160216	0.00591382	0.0121373	0.0138696	0.00455476	0.00205295	0.00654128	0.00155409	0.0198957	0.00149104	0.00340509	0.0118283	0.0306321	0.0127485	0.0126308	0.00578651	0.517698	0.482302	0.5176982	2.165448
540	-2358.975	-2429.872	70.89668	0.201407	0.125494	0.0399085	0.0325445	0.0315155	0.104813	0.0415906	0.0129666	0.0604261	0.0453467	0.0595869	0.0880544	0.0210691	0.0371224	0.0045701	0.036368	0.01889	0.0937368	0.0268502	0.057847	0.0119646	0.0460714	0.0108981	0.00217819	0.030576	0.017787	0.00446175	0.00633424	0.0298629	0.0183647	0.000402602	0.0114704	0.176297	0.0165284	0.313038	0.0696455	0.0738027	0.0467862	0.0100036	0.0202441	0.00549974	0.0217687	0.00606355	0.00444249	0.00503879	0.0160877	0.0577567	0.0604559	0.0368712	0.0340609	0.0113634	0.672595	1.19099	0.149625	0.395956	0.748985	1.33514	2.52553	6.68338	1.373559	0.3294304	0.0869544	0.0541802	0.0172299	0.0140506	0.0136063	0.0452515	0.0179561	0.00559816	0.0260881	0.0195778	0.0257258	0.0380162	0.00909628	0.016027	0.00197307	0.0157014	0.00815549	0.0404695	0.0115922	0.0249746	0.00516553	0.0198907	0.00470509	0.000940402	0.0132007	0.00767926	0.00192629	0.00273471	0.0128929	0.00792867	0.000173817	0.0049522	0.0761138	0.00713587	0.135149	0.0300684	0.0318632	0.0201993	0.0043189	0.00874009	0.00237443	0.00939832	0.00261785	0.00191798	0.00217542	0.00694563	0.0249356	0.0261009	0.0159186	0.0147053	0.00490598	0.603951	0.396049	0.6039509	2.316234
576	-2364.568	-2434.826	70.25846	0.176195	0.105293	0.0267547	0.0506656	0.0963655	0.159627	0.0904291	0.0219504	0.0993141	0.0210169	0.0778325	0.131017	0.047283	0.027909	0.0128249	0.0350541	0.0201242	0.0881304	0.0295199	0.0824025	0.0247638	0.0211843	0.0145023	0.0193881	0.0159469	0.0184549	0.0182978	0.0075031	0.0353789	0.0378324	0.0148716	0.00454193	0.246787	0.0416673	0.328091	0.102088	0.0221984	0.0330324	0.0111841	0.0197034	0.0160855	0.0146215	0.00267336	0.00659786	0.00208733	0.032349	0.0753699	0.094997	0.0420794	0.0200568	0.00374814	0.621841	1.22059	0.145736	0.390903	0.74599	1.3405	2.55818	6.86174	1.392602	0.2971838	0.0641224	0.0383191	0.00973681	0.0184387	0.0350702	0.0580929	0.0329097	0.00798838	0.0361432	0.00764864	0.0283255	0.047681	0.0172076	0.0101569	0.00466736	0.0127572	0.00732378	0.0320732	0.0107431	0.0299886	0.00901224	0.00770955	0.0052778	0.00705588	0.00580352	0.00671628	0.00665909	0.00273059	0.0128754	0.0137683	0.0054122	0.00165294	0.0898128	0.0151639	0.119402	0.0371528	0.00807863	0.0120214	0.0040702	0.00717063	0.00585399	0.00532119	0.000972914	0.00240115	0.000759637	0.0117727	0.0274293	0.0345721	0.0153139	0.00729925	0.00136406	0.545803	0.454197	0.5458027	2.747793
612	-2358.104	-2429.263	71.15912	0.188373	0.0940718	0.0290353	0.0362998	0.112416	0.150719	0.0540279	0.0186554	0.0494105	0.048652	0.0473457	0.172348	0.02113	0.0187137	0.00927973	0.0118362	0.0187839	0.108516	0.04732	0.0150824	0.0189751	0.012973	0.0173758	0.0173797	0.0347288	0.00277016	0.00610638	0.0237188	0.0469469	0.0209847	0.00862606	0.00981275	0.223454	0.0331678	0.198397	0.0565867	0.0182618	0.0286108	0.023242	0.0193268	0.00275879	0.0225849	0.00536238	0.00206599	0.00409058	0.00785076	0.0486021	0.106649	0.0196327	0.0156671	0.00277293	0.321862	1.39558	0.0999575	0.325243	0.704397	1.41965	3.07463	10.0042	1.665235	0.134534	0.0814938	0.0406973	0.0125613	0.015704	0.0486335	0.0652038	0.0233736	0.00807071	0.021376	0.0210478	0.0204827	0.0745613	0.00914127	0.00809592	0.0040146	0.00512058	0.0081263	0.046946	0.0204716	0.00652494	0.00820903	0.00561237	0.00751713	0.00751879	0.0150244	0.00119843	0.00264174	0.0102612	0.0203102	0.00907842	0.00373181	0.00424519	0.0966707	0.014349	0.0858303	0.0244805	0.00790044	0.0123776	0.0100549	0.00836116	0.00119351	0.00977067	0.00231987	0.000893787	0.00176967	0.0033964	0.0210262	0.0461386	0.0084935	0.00677791	0.00119962	0.566678	0.433322	0.5666784	2.311498
648	-2358.479	-2429.305	70.82633	0.184692	0.10048	0.0720136	0.0629705	0.0643467	0.136388	0.0404157	0.0130156	0.079638	0.0627358	0.0709524	0.174504	0.0230665	0.0382989	0.0212059	0.0211097	0.0143862	0.0981976	0.0315132	0.0270491	0.0176946	0.0267679	0.012176	0.0103459	0.0269666	0.0036017	0.030634	0.0282124	0.0804143	0.0223752	0.00463215	0.014879	0.227077	0.0154025	0.213953	0.0604059	0.040702	0.00838275	0.00523671	0.03468	0.0111278	0.00835646	0.00380873	0.012824	0.0148414	0.00345871	0.0135106	0.0797193	0.0200915	0.0555103	0.00928215	0.54063	1.26797	0.140467	0.383946	0.741822	1.34803	2.60454	7.11911	1.419227	0.2487195	0.07526	0.0409446	0.0293448	0.0256598	0.0262206	0.0555766	0.016469	0.00530372	0.0324517	0.0255642	0.0289124	0.0711087	0.00939936	0.0156064	0.00864118	0.008602	0.00586221	0.0400145	0.0128413	0.0110222	0.00721038	0.0109076	0.00496159	0.00421586	0.0109886	0.00146765	0.0124831	0.0114963	0.032768	0.00911767	0.00188755	0.00606305	0.0925315	0.00627637	0.0871836	0.0246148	0.0165856	0.00341588	0.00213391	0.0141317	0.00453447	0.00340517	0.00155202	0.00522565	0.00604771	0.00140939	0.00550545	0.0324848	0.00818707	0.0226199	0.00378238	0.565541	0.434459	0.5655413	2.45405
684	-2363.571	-2434.621	71.05039	0.206877	0.118148	0.0715382	0.0861884	0.0450401	0.141211	0.0508994	0.0192978	0.051764	0.0275659	0.139378	0.0877305	0.0122704	0.0226847	0.000834578	0.0295753	0.0075011	0.0840772	0.0313992	0.0348437	0.0325014	0.02256	0.00733602	0.0575876	0.0287139	0.00840713	0.00541904	0.0299079	0.040392	0.0261704	0.00906352	0.0357992	0.216154	0.0134146	0.239483	0.0753172	0.0255894	0.030148	0.0234887	0.0457271	0.00768918	0.0489963	0.000676986	0.00311478	0.00341724	0.00112417	0.0322024	0.0583522	0.0361143	0.0549577	0.0160364	0.289536	1.41444	0.121261	0.357378	0.725411	1.37853	2.79815	8.24668	1.525539	0.1194085	0.0825961	0.0471707	0.0285617	0.0344108	0.0179823	0.0563786	0.0203217	0.00770467	0.0206669	0.0110057	0.055647	0.0350266	0.00489899	0.00905691	0.000333207	0.011808	0.00299483	0.033568	0.0125362	0.0139114	0.0129762	0.00900712	0.00292892	0.0229919	0.0114641	0.00335656	0.00216356	0.0119408	0.0161266	0.0104486	0.00361863	0.0142929	0.0863	0.00535579	0.0956138	0.0300705	0.0102166	0.0120367	0.00937789	0.0182566	0.00306992	0.0195619	0.000270288	0.00124358	0.00136434	0.000448826	0.0128568	0.0232972	0.0144187	0.0219419	0.00640256	0.539863	0.460137	0.5398634	2.504686
720	-2356.301	-2427.853	71.55215	0.129768	0.101887	0.0394736	0.0345008	0.0391631	0.127583	0.0418017	0.0308709	0.0440525	0.0303852	0.057276	0.132688	0.0260527	0.0406958	0.00350094	0.0167603	0.0298209	0.0608081	0.0334062	0.0244289	0.0417074	0.0132119	0.005545	0.0369868	0.0130939	0.0137892	0.00072084	0.00722418	0.00919411	0.00159114	0.00617016	0.000881531	0.0124899	0.0148539	0.0288783	0.204298	0.030576	0.0124758	0.00405036	0.0563826	0.00250605	0.202418	0.012632	0.0605331	0.0481223	0.0336608	0.0195802	0.0139754	0.0199772	0.0134135	0.00145423	0.59554	1.23594	0.157979	0.406588	0.755202	1.32415	2.45949	6.32997	1.334276	0.2810812	0.0652979	0.0512684	0.0198628	0.0173605	0.0197065	0.0641988	0.0210343	0.015534	0.0221668	0.0152895	0.0288208	0.0667675	0.0131095	0.0204777	0.00176164	0.00843363	0.0150056	0.0305981	0.0168097	0.0122924	0.0209868	0.00664809	0.0027902	0.0186114	0.00658875	0.00693858	0.00036272	0.00363514	0.00462639	0.000800649	0.00310477	0.000443578	0.00628479	0.00747436	0.0145313	0.102801	0.0153856	0.00627772	0.00203811	0.0283712	0.00126102	0.101855	0.00635631	0.0304597	0.0242147	0.0169378	0.00985257	0.00703227	0.0100524	0.00674956	0.000731756	0.655406	0.344594	0.6554058	1.987317
756	-2353.231	-2424.328	71.09701	0.128911	0.114907	0.0750505	0.0600511	0.0901101	0.120652	0.0723417	0.00919169	0.0664629	0.0414721	0.107264	0.0933523	0.0471689	0.0284305	0.00855797	0.0213411	0.0404778	0.0909495	0.0337097	0.0399414	0.0166575	0.0124842	0.0218368	0.0349945	0.0120496	0.0187781	0.00326079	0.0103489	0.0668711	0.0797129	0.0183032	0.0114442	0.015539	0.0277729	0.0207079	0.218673	0.0255345	0.0201825	0.00563168	0.0339293	0.0123346	0.154079	0.0148613	0.0608217	0.115476	0.0286279	0.0363805	0.0181138	0.0306658	0.0088068	0.00259342	0.480563	1.303	0.177405	0.430248	0.768647	1.30099	2.32424	5.63681	1.250416	0.2151399	0.0526635	0.0469428	0.0306602	0.0245325	0.0368124	0.0492898	0.0295535	0.00375505	0.0271519	0.0169425	0.0438202	0.038137	0.0192698	0.0116146	0.00349616	0.00871844	0.0165363	0.0371553	0.0137713	0.0163172	0.00680506	0.00510012	0.00892091	0.0142962	0.00492259	0.00767135	0.00133212	0.0042278	0.0273187	0.0325649	0.00747738	0.00467528	0.00634812	0.011346	0.00845976	0.0893339	0.0104315	0.00824512	0.0023007	0.013861	0.005039	0.0629455	0.00607127	0.0248473	0.0471752	0.0116953	0.0148624	0.00739997	0.0125278	0.00359782	0.00105948	0.607141	0.392859	0.6071408	2.447817
792	-2360.465	-2430.86	70.3954	0.198959	0.204526	0.0140185	0.0651916	0.0776523	0.0793889	0.138399	0.0385957	0.0827251	0.0275739	0.100847	0.159238	0.0393061	0.0318669	0.00672932	0.0412035	0.0188586	0.142822	0.0247031	0.0307182	0.0346595	0.0121549	0.00642728	0.0187468	0.00606708	0.00417791	0.00347736	0.00933541	0.0215297	0.0317986	0.0022955	0.019707	0.0310803	0.0299982	0.0340992	0.275576	0.0888046	0.00580971	0.0111164	0.0536922	0.0162725	0.241998	0.00310379	0.137279	0.0409371	0.0284386	0.0311778	0.0183744	0.0339981	0.00613484	0.0128471	0.477232	1.30495	0.144968	0.389898	0.745391	1.34158	2.56478	6.89806	1.39642	0.2133304	0.0711983	0.0731905	0.00501657	0.023329	0.0277882	0.0284096	0.0495266	0.0138116	0.0296035	0.00986744	0.0360885	0.0569841	0.0140658	0.0114037	0.00240811	0.0147448	0.00674861	0.0511094	0.00884011	0.0109926	0.012403	0.00434966	0.00230002	0.00670861	0.00217113	0.00149508	0.00124439	0.00334071	0.00770448	0.0113792	0.000821452	0.00705221	0.0111222	0.010735	0.0122025	0.0986157	0.031779	0.00207903	0.00397803	0.019214	0.00582316	0.0866	0.0011107	0.0491257	0.0146495	0.0101769	0.0111571	0.00657536	0.0121664	0.00219537	0.00459737	0.572037	0.427963	0.5720374	2.794438
828	-2365.551	-2437.093	71.54195	0.15217	0.062307	0.025642	0.015306	0.0540123	0.0930306	0.0565805	0.0351538	0.0372451	0.0200342	0.0514698	0.155564	0.0113704	0.0262815	0.0148895	0.0224711	0.0107549	0.068709	0.0199551	0.0274843	0.00932784	0.0244015	0.0101996	0.0575973	0.0160754	0.00210334	0.00373027	0.0101216	0.00329968	0.0100031	0.00208113	0.00557481	0.0086638	0.013798	0.0446495	0.123556	0.0845094	0.00064314	0.00271586	0.0261334	0.00508513	0.131822	0.0112447	0.0252142	0.0257897	0.0285051	0.0201343	0.00863331	0.0250162	0.00533209	0.0133048	0.586273	1.24134	0.0890587	0.307436	0.692132	1.44481	3.25271	11.2286	1.748713	0.2755023	0.0884867	0.0362314	0.0149107	0.00890039	0.031408	0.0540971	0.0329015	0.0204418	0.0216579	0.0116499	0.0299296	0.0904602	0.00661188	0.0152826	0.00865822	0.0130669	0.00625393	0.0399541	0.0116039	0.0159821	0.00542412	0.0141894	0.00593107	0.0334927	0.00934779	0.00122309	0.00216915	0.0058857	0.00191876	0.00581676	0.00121017	0.00324174	0.00503798	0.00802348	0.0259636	0.0718473	0.049142	0.000373985	0.00157927	0.0151965	0.00295699	0.076654	0.00653878	0.014662	0.0149967	0.0165756	0.0117081	0.00502025	0.0145468	0.0031006	0.0077367	0.676999	0.323001	0.6769994	1.719697
864	-2361.235	-2432.896	71.66135	0.222422	0.0595014	0.0519616	0.0524428	0.0746559	0.0714827	0.078029	0.054393	0.0742922	0.0284562	0.0723777	0.160558	0.0334325	0.0108135	0.00188032	0.0310335	0.0159587	0.0767854	0.0495015	0.0172441	0.0274682	0.0232767	0.015388	0.0254965	0.0165764	0.00139136	0.00334562	0.00942029	0.00159874	0.00589689	0.00175636	0.0069984	0.0248709	0.0210035	0.0155739	0.151543	0.0683882	0.00111898	0.00176096	0.0308807	0.0099	0.147511	0.0262914	0.0344189	0.013541	0.0220814	0.018171	0.0138544	0.0237523	0.0070493	0.0219691	0.40785	1.34542	0.134383	0.375743	0.736841	1.35714	2.66139	7.44143	1.451245	0.1768315	0.109594	0.029318	0.025603	0.0258401	0.0367851	0.0352216	0.0384471	0.026801	0.0366059	0.0140212	0.0356626	0.0791114	0.0164731	0.00532813	0.000926489	0.0152911	0.00786332	0.0378344	0.0243908	0.00849667	0.0135344	0.0114691	0.00758211	0.0125628	0.00816768	0.000685563	0.00164848	0.00464164	0.000787744	0.00290556	0.000865408	0.00344831	0.0122546	0.010349	0.0076737	0.0746696	0.0336968	0.000551355	0.000867675	0.0152158	0.00487801	0.0726827	0.0129545	0.0169592	0.00667204	0.0108802	0.00895335	0.00682644	0.0117035	0.00347339	0.0108248	0.532096	0.467904	0.5320958	2.029515
900	-2356.532	-2428.186	71.65383	0.138299	0.0647093	0.0424135	0.0228153	0.0487661	0.0657254	0.0363913	0.0204348	0.0824274	0.0159095	0.0597546	0.155372	0.0130097	0.0166551	0.00446004	0.0229997	0.00695963	0.0569565	0.0363357	0.0152599	0.036584	0.0104648	0.0177647	0.0290707	0.00954122	0.00413067	0.00670262	0.0042075	0.0143573	0.00399425	0.00388856	0.00469151	0.0225032	0.0272609	0.0344479	0.20561	0.0263283	0.000993136	0.000201715	0.0436796	0.00716078	0.152173	0.0111965	0.0578187	0.0473884	0.021528	0.0135954	0.0117051	0.00856843	0.0018169	0.0130539	0.48706	1.29922	0.0948294	0.316995	0.698775	1.43108	3.15462	10.5453	1.703316	0.2186844	0.0777796	0.0363928	0.0238535	0.0128314	0.0274263	0.0369642	0.0204666	0.0114926	0.0463575	0.00894759	0.0336062	0.0873819	0.00731672	0.00936687	0.00250835	0.0129351	0.00391412	0.0320325	0.0204353	0.00858222	0.020575	0.00588543	0.00999094	0.0163495	0.00536602	0.0023231	0.00376958	0.00236631	0.0080746	0.00224638	0.00218694	0.00263852	0.0126559	0.0153317	0.0193736	0.115636	0.0148071	0.000558543	0.000113445	0.0245656	0.00402725	0.0855827	0.00629696	0.0325175	0.0266514	0.0121074	0.00764611	0.006583	0.00481892	0.00102183	0.00734157	0.51741	0.48259	0.5174103	1.778082
936	-2367.476	-2439.567	72.09086	0.0662929	0.0983313	0.0164861	0.0540991	0.0330294	0.0726757	0.0738252	0.0144262	0.0592513	0.0506151	0.051894	0.124878	0.0159672	0.0187618	0.00516977	0.0142085	0.00855121	0.0410511	0.0161757	0.02003	0.00748766	0.0133421	0.0042239	0.0099026	0.0239209	0.00392119	0.00706471	0.0123805	0.022453	0.0307166	0.00944487	0.00324249	0.144118	0.0148627	0.177104	0.00962849	0.00687732	0.0420993	0.000693374	0.0161104	0.0218146	0.0305608	0.0182913	0.0128181	0.0267549	0.00547077	0.01333	0.0318236	0.0231935	0.0232108	2.41245e-05	0.427528	1.33394	0.112489	0.344527	0.71717	1.39437	2.90253	8.88977	1.579834	0.1869582	0.0408558	0.0606009	0.0101603	0.0333409	0.0203558	0.0447895	0.0454979	0.00889073	0.0365161	0.0311937	0.0319819	0.0769614	0.0098405	0.0115628	0.00318609	0.00875658	0.00527005	0.0252995	0.00996899	0.0123444	0.00461459	0.00822262	0.00260316	0.0061029	0.0147422	0.0024166	0.00435393	0.00763001	0.0138376	0.0189304	0.0058208	0.00199832	0.0888188	0.00915978	0.109148	0.00593397	0.00423844	0.0259455	0.000427321	0.00992875	0.0134442	0.0188344	0.0112728	0.00789971	0.0164888	0.00337159	0.00821515	0.0196126	0.014294	0.0143047	1.48678e-05	0.600221	0.399779	0.6002212	1.622606
972	-2355.971	-2426.787	70.81621	0.235727	0.0662809	0.0225694	0.0701548	0.0748442	0.120688	0.08905	0.0219313	0.0878681	0.04477	0.090122	0.215007	0.0188825	0.0229688	0.00659754	0.037865	0.0120779	0.0756047	0.046593	0.040079	0.0311132	0.0370641	0.0150858	0.00301938	0.0161365	0.0201465	0.00197196	0.0290507	0.0358619	0.0257616	0.00219512	0.00203956	0.213176	0.0397295	0.307568	0.0367444	0.0310314	0.0558678	0.0052301	0.00549684	0.0347391	0.0157231	0.012456	0.0112308	0.0359601	0.0064926	0.0549526	0.0496009	0.0240611	0.00598241	0.000771401	0.368515	1.36837	0.121621	0.357896	0.725739	1.37791	2.79411	8.22225	1.523393	0.1570976	0.0918676	0.025831	0.00879576	0.0273408	0.0291683	0.0470345	0.0347046	0.00854709	0.034244	0.0174478	0.0351224	0.0837926	0.00735888	0.00895143	0.0025712	0.0147568	0.004707	0.0294647	0.0181582	0.0156196	0.0121254	0.0144447	0.00587926	0.00117671	0.00628874	0.00785152	0.000768515	0.0113217	0.0139761	0.0100398	0.000855482	0.000794858	0.0830789	0.0154834	0.119866	0.0143201	0.0120936	0.0217728	0.00203828	0.00214223	0.0135385	0.0061276	0.00485438	0.00437689	0.0140144	0.0025303	0.0214162	0.0193305	0.0093771	0.00233147	0.000300631	0.456284	0.543716	0.4562839	2.565941
