Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
11232	-2373.786	-2445.382	71.59598	0.0607002	0.0515996	0.0311822	0.0199899	0.039771	0.0632479	0.0491515	0.00596104	0.0874814	0.0364015	0.0176746	0.102705	0.0187759	0.00921477	0.00652689	0.0109093	0.0121561	0.0760501	0.015673	0.012623	0.0233681	0.0126988	0.00346111	0.0261233	0.011987	0.00254413	0.00749873	0.043039	0.00378782	0.0209675	0.0231199	0.0110941	0.0161121	0.0102878	0.00567015	0.184942	0.00155719	0.00661664	0.0491434	0.0148119	0.221585	0.00977411	0.0184062	0.00507199	0.0209493	0.0164842	5.88903e-05	0.0164986	0.000381216	0.0311447	0.0387927	0.638757	1.21072	0.0824007	0.296003	0.683997	1.46199	3.37834	12.1358	1.804897	0.3077564	0.038278	0.0325391	0.0196638	0.0126058	0.0250799	0.0398846	0.0309953	0.00375908	0.0551665	0.022955	0.0111457	0.0647664	0.0118402	0.00581091	0.00411591	0.0068795	0.00766573	0.0479578	0.00988349	0.00796017	0.0147361	0.00800799	0.0021826	0.0164735	0.00755909	0.00160435	0.00472875	0.0271407	0.00238863	0.0132223	0.0145796	0.00699603	0.0101604	0.00648754	0.00357564	0.116626	0.000981974	0.0041725	0.0309902	0.00934047	0.139733	0.00616363	0.0116071	0.00319843	0.0132108	0.0103951	3.71367e-05	0.0104042	0.000240398	0.0196401	0.024463	0.563562	0.436438	0.563562	1.585772
11268	-2351.493	-2422.899	71.40616	0.163658	0.0780321	0.014545	0.0611778	0.0781014	0.101385	0.0422617	0.0306807	0.0840501	0.033091	0.0933496	0.101446	0.0193112	0.023978	0.00116347	0.02189	0.0148276	0.0695952	0.0322598	0.022601	0.00388072	0.0129521	0.0164864	0.0282899	0.0254881	0.00345901	0.00522696	0.0619455	0.00909983	0.0541083	0.226802	0.0139737	0.0157125	0.00762965	0.0298785	0.0156953	0.00333416	0.000210071	0.00830505	0.0229927	0.025441	0.0187854	0.234236	0.00546315	0.02664	0.0637291	0.00769101	0.0581154	0.00896199	0.0124165	0.0274677	0.502225	1.29037	0.147031	0.392594	0.746995	1.3387	2.54716	6.80127	1.386202	0.2270395	0.0764105	0.0364326	0.00679094	0.0285634	0.0364649	0.0473359	0.0197316	0.0143246	0.0392423	0.0154499	0.0435842	0.0473645	0.00901625	0.0111951	0.000543215	0.0102203	0.00692288	0.0324934	0.0150618	0.0105522	0.00181188	0.00604721	0.00769736	0.0132083	0.0119002	0.00161498	0.00244043	0.0289218	0.00424864	0.0252627	0.105892	0.00652422	0.00733605	0.00356222	0.01395	0.00732803	0.00155669	9.80805e-05	0.00387756	0.0107351	0.0118782	0.00877074	0.109363	0.0025507	0.012438	0.0297546	0.00359087	0.0271336	0.00418428	0.00579718	0.0128244	0.604932	0.395068	0.6049318	2.141823
11304	-2361.178	-2432.008	70.82962	0.15979	0.0926575	0.0365704	0.0290663	0.0558203	0.105404	0.0538172	0.0198747	0.0686803	0.0212774	0.0657861	0.219299	0.0215313	0.0191053	0.00476155	0.047068	0.0398235	0.123069	0.0240143	0.0248329	0.0132603	0.0131452	0.0209724	0.0383521	0.0162006	0.00522693	0.00618191	0.0985269	0.0374483	0.0345924	0.205008	0.0113932	0.0359052	0.00606543	0.0169957	0.00160227	0.00450375	0.000656087	0.00827451	0.0244899	0.0542368	0.000342206	0.149057	0.0148205	0.00265498	0.159607	0.0164235	0.0797829	0.0104586	0.00984148	0.0203116	0.52672	1.27608	0.108798	0.338967	0.713539	1.40147	2.95014	9.19137	1.603958	0.2407791	0.0680365	0.0394525	0.0155713	0.0123761	0.0237676	0.0448797	0.0229147	0.00846243	0.0292432	0.00905966	0.0280109	0.0933747	0.00916778	0.00813479	0.00202741	0.020041	0.0169564	0.0524015	0.010225	0.0105735	0.00564608	0.00559706	0.00892981	0.0163299	0.00689804	0.00222557	0.00263218	0.0419516	0.015945	0.014729	0.0872898	0.0048511	0.015288	0.00258259	0.00723656	0.000682227	0.00191764	0.000279354	0.00352319	0.0104275	0.0230934	0.000145707	0.0634669	0.0063104	0.00113046	0.0679586	0.00699291	0.0339706	0.00445315	0.00419039	0.00864845	0.583132	0.416868	0.5831318	2.348586
11340	-2370.15	-2440.574	70.42371	0.0820308	0.114163	0.0535737	0.0965533	0.0749049	0.129333	0.0393043	0.0253088	0.109594	0.0396435	0.0677031	0.125117	0.0335462	0.0232169	0.0112446	0.0238609	0.0314082	0.075884	0.0388802	0.00909049	0.0548069	0.0418188	0.00373638	0.044362	0.0353031	0.0114118	0.00536397	0.130828	0.013251	0.0399014	0.416889	0.029538	0.045566	0.00789423	0.0158611	0.0103943	0.0174756	0.0100161	0.0118599	0.0479445	0.0204593	0.00158833	0.343895	0.00938936	0.036963	0.120358	0.0192588	0.108905	0.00374927	0.0108915	0.0231643	0.397566	1.35142	0.159721	0.408769	0.756464	1.32194	2.44637	6.26092	1.326344	0.1716071	0.0283138	0.0394045	0.0184915	0.0333264	0.0258542	0.0446406	0.0135663	0.00873559	0.0378275	0.0136834	0.0233684	0.0431856	0.0115788	0.00801355	0.00388117	0.00823583	0.0108409	0.0261921	0.0134199	0.00313768	0.0189172	0.0144342	0.00128965	0.015312	0.0121852	0.00393891	0.00185143	0.0451566	0.00457373	0.0137724	0.143894	0.0101953	0.0157276	0.00272477	0.00547461	0.00358771	0.00603189	0.00345716	0.00409355	0.0165485	0.00706175	0.000548228	0.118699	0.00324083	0.0127582	0.0415427	0.00664736	0.0375896	0.0012941	0.00375931	0.00799538	0.519629	0.480371	0.5196289	2.897205
11376	-2365.767	-2436.032	70.26483	0.215543	0.0764387	0.0415124	0.0629818	0.0930162	0.198686	0.0221528	0.050267	0.0821809	0.0614241	0.118693	0.105314	0.0524067	0.0425712	0.00472532	0.0237484	0.0162723	0.101363	0.0504014	0.0588146	0.0208894	0.0398577	0.0209239	0.0471369	0.023158	0.0295476	0.0244632	0.00495843	0.00298426	0.0240327	0.0253145	0.0216922	0.0024935	0.013046	0.00441065	0.0102323	0.0238571	0.33532	0.109	0.0112794	0.0345702	0.0169438	0.00364391	0.00614148	0.0316607	0.0741527	0.0267733	0.0469964	0.0612121	0.145578	0.0585445	0.754366	1.14329	0.204954	0.461629	0.785716	1.27272	2.16624	4.87915	1.146043	0.3848965	0.0775521	0.0275026	0.0149361	0.0226608	0.0334672	0.0714871	0.00797055	0.018086	0.0295686	0.0221003	0.0427056	0.0378921	0.0188559	0.0153171	0.00170017	0.00854467	0.00585478	0.0364704	0.0181344	0.0211614	0.00751599	0.0143408	0.00752842	0.0169598	0.00833225	0.0106312	0.00880184	0.00178404	0.00107374	0.00864696	0.00910814	0.00780482	0.00089716	0.00469395	0.00158695	0.00368156	0.00858376	0.120648	0.039218	0.00405831	0.0124383	0.00609638	0.00131108	0.0022097	0.0113915	0.0266801	0.00963301	0.0169093	0.0220241	0.0523787	0.0210643	0.581162	0.418838	0.5811616	2.779327
11412	-2354.955	-2424.855	69.90029	0.215677	0.139854	0.0467085	0.121941	0.0834766	0.240026	0.0750263	0.0350089	0.0685531	0.0236877	0.164519	0.209091	0.0324413	0.030007	0.0200611	0.0435205	0.0421558	0.065577	0.0531176	0.0347442	0.0363647	0.021538	0.016515	0.00122668	0.0185588	0.0142456	0.0135709	0.0712398	0.0277881	0.0862254	0.28725	0.0296313	0.0239813	0.0265576	0.0600561	0.094264	0.0500454	0.00882079	0.00101138	0.0101987	0.0232034	0.0136561	0.302639	0.0277236	0.0286797	0.0738585	0.000278502	0.0567296	0.00642791	0.0167904	0.0120779	0.483758	1.30114	0.191525	0.446621	0.777656	1.28592	2.23904	5.22126	1.195044	0.2168802	0.0672657	0.0436179	0.0145675	0.0380311	0.0260348	0.0748596	0.0233993	0.0109186	0.0213804	0.00738776	0.0513103	0.0652117	0.0101178	0.00935861	0.00625667	0.0135732	0.0131476	0.0204522	0.0165664	0.0108361	0.0113415	0.0067173	0.00515071	0.000382578	0.00578814	0.00444295	0.00423253	0.0222184	0.0086666	0.0268921	0.0895879	0.00924144	0.00747931	0.00828282	0.0187304	0.0293992	0.0156082	0.00275104	0.00031543	0.00318078	0.00723671	0.00425908	0.0943875	0.00864646	0.00894466	0.0230351	8.68594e-05	0.0176929	0.00200474	0.00523663	0.00376686	0.564977	0.435023	0.5649767	3.206348
11448	-2354.24	-2426.396	72.15537	0.0771213	0.0677725	0.0358876	0.0161566	0.0361481	0.0922331	0.0220375	0.0189938	0.051105	0.0140004	0.0563988	0.0730899	0.0146746	0.0155362	0.00248618	0.0107982	0.00542325	0.0703405	0.0417246	0.0139071	0.00908459	0.00454522	0.00422315	0.0339171	0.0177476	0.0011696	0.00652951	0.0071307	0.00326637	0.00738376	0.0187924	0.0168754	0.00135262	0.00429282	0.00430413	0.0178411	0.00140171	0.126107	0.0393596	0.00790843	0.0129297	0.00430263	0.00261071	0.00833927	0.0474418	0.0366222	0.0151175	0.0323133	0.0200748	0.0862454	0.0375154	0.449103	1.32136	0.0814248	0.294288	0.682758	1.46465	3.39803	12.2813	1.813511	0.1982636	0.0561871	0.049376	0.0261461	0.0117709	0.0263359	0.0671968	0.0160555	0.013838	0.0372328	0.0102001	0.0410896	0.05325	0.0106912	0.011319	0.00181132	0.00786709	0.00395113	0.0512469	0.0303987	0.0101321	0.00661861	0.00331144	0.00307679	0.0247104	0.0129301	0.00085212	0.0047571	0.0051951	0.00237973	0.00537947	0.0136913	0.0122946	0.000985454	0.00312755	0.00313579	0.0129982	0.00102122	0.0918761	0.0286756	0.00576172	0.00941996	0.0031347	0.00190204	0.00607561	0.0345639	0.0266813	0.0110139	0.023542	0.0146256	0.0628345	0.027332	0.568945	0.431055	0.5689449	1.372582
11484	-2357.981	-2429.289	71.30772	0.145203	0.117832	0.0619427	0.0412654	0.078624	0.118226	0.0463039	0.0256647	0.0649215	0.017128	0.0954648	0.117254	0.0318598	0.0168533	0.00855447	0.038438	0.0179424	0.0729833	0.0380379	0.0315281	0.0200572	0.0103554	0.00900653	0.0152069	0.0137273	0.00945551	0.00208707	0.018234	0.0107822	0.0159701	0.012945	0.00356951	0.00332493	0.0084109	0.00291324	0.0214231	0.00162198	0.256257	0.0422233	0.0100873	0.0359246	0.0164916	0.0100367	0.0335631	0.0502817	0.0461409	0.0304278	0.0194658	0.0219175	0.188664	0.0816863	0.323271	1.39476	0.098629	0.323127	0.702965	1.42255	3.09476	10.139	1.67491	0.1352023	0.0657537	0.0533592	0.0280501	0.0186866	0.0356041	0.0535376	0.0209682	0.011622	0.029399	0.00775624	0.0432303	0.0530973	0.0144274	0.00763186	0.00387381	0.0174063	0.00812505	0.0330498	0.0172251	0.0142772	0.00908272	0.00468936	0.00407852	0.00688631	0.00621625	0.00428183	0.000945111	0.00825707	0.0048826	0.00723188	0.00586203	0.00161642	0.00150566	0.00380879	0.00131923	0.00970126	0.000734496	0.116043	0.0191204	0.00456792	0.0162681	0.00746805	0.004545	0.0151987	0.0227696	0.0208945	0.0137789	0.00881488	0.0099251	0.0854344	0.0369908	0.69192	0.30808	0.6919202	2.208285
11520	-2359.074	-2430.071	70.99676	0.161897	0.139742	0.0690641	0.0692402	0.0498511	0.112407	0.0446579	0.0335188	0.0715313	0.0406466	0.059923	0.0855953	0.0296636	0.0130065	0.014987	0.0302125	0.0200505	0.118238	0.0441577	0.00694184	0.0228438	0.0412627	0.0398916	0.0454488	0.0284648	0.00237349	0.00867083	0.00483032	0.000641883	0.00784885	0.00556445	0.0361049	0.0027836	0.00669668	0.0254637	0.0477829	0.00941058	0.228326	0.0603539	0.0227047	0.0248519	0.022479	0.0329973	0.00302132	0.0775521	0.0911641	0.0380348	0.00714945	0.0179897	0.203145	0.0557673	0.543974	1.26602	0.172434	0.424326	0.765331	1.30662	2.35668	5.79931	1.270966	0.2506433	0.066434	0.057343	0.0283403	0.0284126	0.0204563	0.0461259	0.0183253	0.0137544	0.0293528	0.0166793	0.0245893	0.0351239	0.0121724	0.0053372	0.00614988	0.0123977	0.00822769	0.0485189	0.0181201	0.00284857	0.00937391	0.0169321	0.0163695	0.0186499	0.0116805	0.000973957	0.00355806	0.00198211	0.000263396	0.00322077	0.00228336	0.0148156	0.00114225	0.00274797	0.010449	0.0196076	0.00386162	0.0936934	0.0247662	0.00931684	0.0101979	0.00922424	0.0135404	0.0012398	0.0318234	0.0374091	0.0156075	0.00293377	0.00738205	0.0833601	0.022884	0.538718	0.461282	0.5387176	2.436952
11556	-2381.024	-2453.376	72.35254	0.0420992	0.0269586	0.00664313	0.0271698	0.0220522	0.095172	0.02166	0.0138928	0.0231181	0.0112745	0.0235882	0.0349499	0.00672991	0.00518456	0.00321229	0.0154257	0.00823603	0.032824	0.0189688	0.0104003	0.0110635	0.0118288	0.00997817	0.0123283	0.00634018	0.00483479	0.00358323	0.0160288	0.0170953	0.00657809	0.149999	0.00327764	0.00357644	0.00287636	0.0084451	0.0305066	0.00486701	0.00430238	0.00638807	0.00728726	0.0211597	0.00433958	0.090584	0.00593934	0.0116059	0.0280459	0.00488835	0.0164014	0.00522643	0.00154971	0.0249855	0.546535	1.26452	0.0713595	0.275947	0.669188	1.49435	3.62389	14.0135	1.90892	0.2521205	0.0427198	0.027356	0.00674107	0.0275704	0.0223773	0.096575	0.0219793	0.0140976	0.023459	0.0114407	0.0239359	0.0354652	0.00682913	0.00526099	0.00325965	0.0156532	0.00835745	0.0333079	0.0192484	0.0105537	0.0112266	0.0120031	0.0101253	0.01251	0.00643365	0.00490607	0.00363606	0.0162651	0.0173473	0.00667507	0.152211	0.00332596	0.00362917	0.00291877	0.0085696	0.0309563	0.00493876	0.00436581	0.00648225	0.0073947	0.0214717	0.00440356	0.0919195	0.00602691	0.011777	0.0284594	0.00496042	0.0166432	0.00530348	0.00157256	0.0253539	0.724421	0.275579	0.7244214	0.9854715
11592	-2348.849	-2420.236	71.38656	0.112073	0.0817837	0.00175677	0.0442866	0.0532468	0.148076	0.0562132	0.0168126	0.0571732	0.0327465	0.0956494	0.217261	0.00971571	0.0174112	0.000799316	0.0270332	0.0174843	0.0612523	0.0475784	0.0186337	0.0246266	0.0189529	0.025684	0.00900967	0.00853856	0.00438315	0.00497141	0.0552376	0.041214	0.0580263	0.213065	0.00609099	0.00589778	0.00814322	0.0175056	0.0455948	0.0180827	0.0127942	0.00902309	0.0305342	0.026246	0.0120436	0.126639	0.0347472	0.0294768	0.00851184	0.0182634	0.086826	0.00792278	0.00519004	0.0266857	0.454182	1.31839	0.122386	0.358992	0.726431	1.37659	2.78558	8.17087	1.51886	0.2009564	0.0529418	0.0386334	0.000829873	0.0209204	0.025153	0.0699489	0.0265543	0.00794202	0.0270078	0.0154689	0.0451834	0.102631	0.00458956	0.00822479	0.000377585	0.0127701	0.00825933	0.0289347	0.0224754	0.0088023	0.0116333	0.00895306	0.0121327	0.00425603	0.00403349	0.00207054	0.00234842	0.0260934	0.0194689	0.0274108	0.100649	0.0028773	0.00278602	0.00384674	0.00826938	0.0215383	0.00854199	0.00604381	0.00426237	0.0144239	0.0123982	0.00568922	0.0598226	0.0164141	0.0139244	0.00402087	0.00862738	0.0410153	0.0037426	0.0024517	0.0126059	0.60909	0.39091	0.6090902	2.116916
11628	-2365.72	-2436.169	70.449	0.141907	0.087691	0.0309624	0.0452718	0.0721516	0.126063	0.0348564	0.030223	0.0843339	0.0758215	0.0985267	0.167451	0.0251422	0.0333636	0.00405257	0.0511893	0.0218031	0.137044	0.107997	0.0639342	0.0203179	0.0158127	0.0467042	0.00714362	0.0310963	0.0261552	0.00515062	0.0357701	0.0144092	0.0556177	0.00417703	0.0175	0.00527161	0.00173866	0.0199866	0.00864479	0.0226875	0.325902	0.0561778	0.0269836	0.0374588	0.0494088	0.000713538	0.115678	0.00408738	0.0792771	0.0276102	0.0638237	0.0204744	0.271794	0.108802	0.514667	1.28311	0.250399	0.508993	0.810027	1.23453	1.96466	3.99362	1.001232	0.2339803	0.0478421	0.0295638	0.0104385	0.0152628	0.0243249	0.0425004	0.0117514	0.0101893	0.028432	0.0255622	0.0332169	0.0564539	0.00847635	0.0112481	0.00136627	0.0172578	0.0073506	0.0462024	0.0364096	0.0215545	0.0068499	0.00533103	0.0157457	0.00240837	0.0104837	0.00881785	0.00173646	0.0120594	0.00485787	0.0187507	0.00140823	0.00589988	0.00177725	0.000586165	0.0067382	0.00291447	0.00764876	0.109873	0.0189396	0.00909714	0.0126287	0.0166575	0.00024056	0.0389994	0.001378	0.0267272	0.0093084	0.0215173	0.00690266	0.0916316	0.0366809	0.63279	0.36721	0.6327903	2.96616
11664	-2357.501	-2429.651	72.1505	0.128027	0.0626664	0.0276887	0.0287363	0.0266306	0.0740024	0.0174877	0.0154491	0.0445353	0.0272442	0.0514776	0.0722955	0.021559	0.0249832	0.00666487	0.0228235	0.0109708	0.0405557	0.0252735	0.0215659	0.0205296	0.00983738	0.0231451	0.00466832	0.0102789	0.00709797	0.00437137	0.00601604	0.0142604	0.0251075	0.0136742	0.0179902	0.00250682	0.0129443	0.0113792	0.0116624	0.00659199	0.142271	0.0342141	0.0121272	0.0190778	0.0182532	0.000782712	0.038692	0.00629266	0.0385836	0.021975	0.0106193	0.0023335	0.184251	0.0373871	0.397337	1.35155	0.0939705	0.315592	0.697809	1.43306	3.16865	10.6416	1.709894	0.1714917	0.0842529	0.0412398	0.0182216	0.018911	0.0175252	0.0486999	0.0115084	0.0101669	0.0293081	0.017929	0.0338766	0.0475766	0.0141877	0.016441	0.00438605	0.0150198	0.00721974	0.0266891	0.0166321	0.0141922	0.0135103	0.00647383	0.0152314	0.00307215	0.0067644	0.00467107	0.00287674	0.00395907	0.00938456	0.0165229	0.00899878	0.0118391	0.0016497	0.00851847	0.00748846	0.00767486	0.00433809	0.0936263	0.0225158	0.00798074	0.0125548	0.0120122	0.000515091	0.0254626	0.00414111	0.0253913	0.0144614	0.00698844	0.00153564	0.121253	0.0246039	0.550149	0.449851	0.5501489	1.51956
11700	-2359.743	-2430.383	70.63972	0.159284	0.105498	0.0367521	0.0788237	0.117337	0.133483	0.0839032	0.027534	0.0662345	0.052013	0.0924651	0.136786	0.0408531	0.0143711	0.00342956	0.0484917	0.013067	0.0463438	0.0796243	0.0570141	0.0653843	0.0336455	0.0231683	0.0179103	0.0227558	0.00143928	0.00571565	0.00319102	0.0360782	0.221972	0.0824567	0.0288744	0.0739441	0.0350795	0.00373542	0.0561891	0.0282505	0.00836084	0.0990115	0.0549053	0.00505235	0.0437315	0.0351355	0.0260844	0.0314165	0.0243255	0.00838204	0.0977918	0.00255595	0.245548	0.0465267	0.400308	1.34982	0.199892	0.456033	0.782732	1.27758	2.19282	5.0027	1.164125	0.1729955	0.0556561	0.0368627	0.0128417	0.0275422	0.0409992	0.046641	0.029317	0.00962081	0.0231433	0.0181741	0.0323087	0.0477951	0.0142747	0.00502149	0.00119834	0.0169437	0.00456581	0.0161932	0.0278219	0.0199216	0.0228463	0.0117562	0.00809536	0.00625811	0.00795121	0.000502905	0.00199713	0.00111499	0.0126063	0.0775605	0.0288116	0.0100892	0.0258372	0.0122573	0.00130521	0.0196333	0.00987116	0.0029214	0.0345961	0.0191847	0.00176537	0.0152804	0.0122769	0.00911428	0.0109774	0.00849968	0.00292881	0.0341699	0.000893088	0.0857981	0.0162571	0.695429	0.304571	0.6954293	2.861926
11736	-2363.065	-2434.556	71.49065	0.133989	0.0825173	0.0408733	0.0448001	0.0733649	0.118894	0.0579203	0.0215617	0.0754062	0.0390755	0.0900215	0.138529	0.0182371	0.0196119	0.00921534	0.0355425	0.00572586	0.108941	0.0395294	0.0230932	0.0413361	0.017348	0.0341395	0.0172943	0.00322141	0.00841835	0.0197088	0.0314738	0.0146626	0.05261	0.00529199	0.0111371	0.0242899	0.00387398	0.0111265	0.00904116	0.181717	0.1949	0.0337845	0.0589601	0.00625765	0.0460289	0.00258337	0.0198614	0.00579324	0.0076872	0.030028	0.0846009	0.00603707	0.00291369	0.0108264	0.47025	1.30902	0.165142	0.415478	0.760316	1.31524	2.40687	6.05538	1.302209	0.2095556	0.0616381	0.0379599	0.0188027	0.0206091	0.0337496	0.0546939	0.0266447	0.0099189	0.0346887	0.0179757	0.041412	0.0637265	0.00838948	0.00902195	0.00423927	0.0163504	0.00263403	0.0501153	0.0181844	0.0106234	0.0190156	0.00798051	0.015705	0.0079558	0.00148193	0.00387264	0.00906651	0.0144787	0.00674516	0.0242019	0.00243444	0.00512331	0.0111739	0.00178212	0.00511846	0.00415915	0.083594	0.0896586	0.0155417	0.027123	0.00287867	0.0211744	0.00118841	0.00913673	0.00266503	0.0035363	0.0138136	0.0389184	0.00277719	0.00134037	0.00498038	0.555271	0.444729	0.5552707	2.173801
11772	-2359.23	-2428.213	68.98266	0.190422	0.105183	0.0605777	0.0743017	0.195631	0.230617	0.0797929	0.0498927	0.139664	0.0294449	0.0912047	0.152856	0.0441464	0.0240525	0.00168643	0.0811508	0.0489508	0.246805	0.0585824	0.0698963	0.0450401	0.00855299	0.0151638	0.0306903	0.0588637	0.0162455	0.0150742	0.00474531	0.0591751	0.0523824	0.0320341	0.0243496	0.0308171	0.0128157	0.0359521	0.0812808	0.00411737	0.364214	0.0899262	0.0292239	0.0571423	0.0186586	0.00951782	0.0109008	0.0422747	0.0730874	0.059692	0.0263296	0.0151997	0.325684	0.0874596	0.654108	1.20177	0.252544	0.511115	0.811079	1.23293	1.95651	3.9597	0.9950649	0.317501	0.0513065	0.0283401	0.0163218	0.0200195	0.0527099	0.0621364	0.021499	0.0134428	0.0376305	0.00793348	0.0245737	0.0411849	0.0118946	0.00648058	0.000454383	0.0218649	0.0131891	0.0664978	0.0157841	0.0188325	0.0121354	0.00230448	0.00408566	0.00826903	0.0158599	0.00437711	0.00406152	0.00127855	0.0159438	0.0141136	0.00863112	0.00656064	0.00830322	0.003453	0.00968675	0.0218999	0.00110936	0.098132	0.0242292	0.00787394	0.0153961	0.00502727	0.00256443	0.00293705	0.0113903	0.0196923	0.0160831	0.00709412	0.00409533	0.0877506	0.0235647	0.70642	0.29358	0.7064196	3.711471
11808	-2353.712	-2425.382	71.66988	0.124431	0.101861	0.0212528	0.050566	0.053057	0.100866	0.0575078	0.0138338	0.0566968	0.0282821	0.0459336	0.147818	0.0601545	0.0251715	0.00675368	0.0353782	0.01712	0.0899662	0.0286545	0.0270862	0.021396	0.0205815	0.00339559	0.00677852	0.0331707	0.0112949	0.00779131	0.0186331	0.0280274	0.0289799	0.0223929	0.0228476	0.011871	0.00362625	0.0113418	0.0218637	0.000545228	0.150893	0.0608555	0.00304521	0.0366043	0.025378	0.00318235	0.023299	0.00800635	0.0567343	0.0228965	0.0163365	0.00133821	0.177437	0.0360681	0.337705	1.38634	0.10618	0.334964	0.710899	1.40667	2.98539	9.41798	1.621569	0.1420971	0.0625596	0.0512122	0.0106852	0.0254228	0.0266752	0.0507121	0.0289129	0.00695515	0.0285051	0.0142193	0.0230938	0.0743176	0.0302435	0.0126553	0.00339551	0.0177869	0.00860734	0.0452318	0.0144065	0.013618	0.0107571	0.0103476	0.00170718	0.003408	0.016677	0.0056787	0.0039172	0.00936808	0.0140912	0.0145701	0.0112583	0.011487	0.00596832	0.00182315	0.00570228	0.0109923	0.000274122	0.0758635	0.030596	0.00153103	0.0184034	0.0127591	0.00159997	0.0117139	0.00402531	0.028524	0.0115116	0.00821343	0.000672803	0.0892089	0.0181338	0.581993	0.418007	0.5819932	1.989002
11844	-2367.273	-2437.623	70.34989	0.131221	0.158439	0.0721121	0.0838862	0.0406587	0.119704	0.0688034	0.0302166	0.0780018	0.0348108	0.136918	0.188431	0.0297292	0.052132	0.00181626	0.0338064	0.0180191	0.109072	0.0696868	0.0187462	0.0356063	0.0192468	0.0199098	0.0530969	0.014394	0.0313796	0.00786041	0.0153958	0.0366668	0.209554	0.0129777	0.0226424	0.0222879	0.000984667	0.0577634	0.0379401	0.0144192	0.0969268	0.0138174	0.00877819	0.00557329	0.0490192	0.0440049	0.0303849	0.0262501	0.0490829	0.00393584	0.00809563	0.00529518	0.360707	0.00776841	0.552218	1.26121	0.16078	0.410088	0.757225	1.32061	2.4385	6.21968	1.321566	0.2554119	0.0468986	0.0566262	0.025773	0.029981	0.0145315	0.0427823	0.0245904	0.0107995	0.0278779	0.0124414	0.0489345	0.0673456	0.0106253	0.018632	0.000649134	0.0120824	0.00644005	0.0389824	0.0249062	0.0066999	0.0127257	0.00687884	0.00711579	0.0189769	0.00514442	0.0112151	0.00280932	0.00550246	0.0131048	0.0748948	0.00463825	0.00809242	0.00796571	0.000351921	0.0206447	0.0135599	0.00515343	0.0346418	0.00493836	0.00313733	0.0019919	0.0175195	0.0157274	0.0108596	0.00938182	0.0175423	0.00140667	0.00289339	0.0018925	0.128917	0.00277644	0.554304	0.445696	0.5543038	2.797976
